timestamp,bssid,ssid,channel,rssi,reason,anomaly_type
2025-05-01 03:56:28,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:28,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:29,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:29,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:29,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:29,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:29,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:29,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:49,bc:a5:11:df:04:7e,malmalmal,1,-37,RSSI Spread Anomaly (StDev:6.7 Rng:16dB),rssi_spread
2025-05-01 03:56:49,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:49,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:49,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:49,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:50,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:51,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:51,bc:a5:11:df:04:7e,malmalmal,1,-36,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:51,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:51,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:51,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:51,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:56:51,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:11,bc:a5:11:df:04:7e,malmalmal,1,-54,RSSI Spread Anomaly (StDev:3.6 Rng:16dB),rssi_spread
2025-05-01 03:57:11,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:11,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:12,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:13,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:13,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:13,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:13,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:13,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:13,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:13,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:13,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:33,bc:a5:11:df:04:7e,malmalmal,1,-37,RSSI Spread Anomaly (StDev:4.6 Rng:17dB),rssi_spread
2025-05-01 03:57:33,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:34,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-38,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-37,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:35,bc:a5:11:df:04:7e,malmalmal,1,-39,"Auth Mismatch (Got WPA2-PSK/TKIP, Exp WPA2-PSK/CCMP)",auth_cipher_mismatch
2025-05-01 03:57:56,bc:a5:11:df:04:7e,malmalmal,1,-54,RSSI Spread Anomaly (StDev:4.6 Rng:16dB),rssi_spread
2025-05-01 03:58:18,bc:a5:11:df:04:7e,malmalmal,1,-54,Beacon-Rate Δ 203% > 25.0%; Current rate: 28.66,beacon_rate
2025-05-01 03:58:40,66:77:88:99:aa:bb,malmalmal,1,-38,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 03:59:02,66:77:88:99:aa:bb,malmalmal,1,-36,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 03:59:24,66:77:88:99:aa:bb,malmalmal,1,-36,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 03:59:46,66:77:88:99:aa:bb,malmalmal,1,-36,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:00:08,66:77:88:99:aa:bb,malmalmal,1,-36,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:00:31,66:77:88:99:aa:bb,malmalmal,1,-36,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:00:53,66:77:88:99:aa:bb,malmalmal,1,-36,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:01:15,66:77:88:99:aa:bb,malmalmal,1,-36,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:01:37,66:77:88:99:aa:bb,malmalmal,1,-38,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:02:43,66:77:88:99:aa:bb,malmalmal,1,-40,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:03:06,66:77:88:99:aa:bb,malmalmal,1,-38,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:03:28,66:77:88:99:aa:bb,malmalmal,1,-38,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:03:50,66:77:88:99:aa:bb,malmalmal,1,-39,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:04:12,66:77:88:99:aa:bb,malmalmal,1,-40,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:04:34,66:77:88:99:aa:bb,malmalmal,1,-40,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:04:56,66:77:88:99:aa:bb,malmalmal,1,-39,Different BSSID (Potential Evil Twin),new_bssid
2025-05-01 04:05:18,66:77:88:99:aa:bb,malmalmal,1,-41,Different BSSID (Potential Evil Twin),new_bssid
